index	P(0)	P(1)	P(2)	Pw	u	v	cab	start_uni	end_uni	groups
50686	5.625	-0.1	7.25	1	0.0354818	0.90625	62	617	624	
50687	5.625	-0.2	7.25	1	0.0563151	0.90625	62	617	624	
50688	5.625	-0.3	7.25	1	0.0771484	0.90625	62	617	624	
50689	5.625	-0.4	7.25	1	0.0979818	0.90625	62	617	624	
50690	5.75	0	7.25	1	0.014974	0.90625	62	617	624	
50691	5.75	-0.1	7.25	1	0.0358073	0.90625	62	617	624	
50692	5.75	-0.2	7.25	1	0.0566406	0.90625	62	617	624	
50693	5.75	-0.3	7.25	1	0.077474	0.90625	62	617	624	
50694	5.75	-0.4	7.25	1	0.0983073	0.90625	62	617	624	
50695	5.875	0	7.25	1	0.0152995	0.90625	62	617	624	
50696	5.875	-0.1	7.25	1	0.0361328	0.90625	62	617	624	
50697	5.875	-0.2	7.25	1	0.0569661	0.90625	62	617	624	
50698	5.875	-0.3	7.25	1	0.0777995	0.90625	62	617	624	
50699	5.875	-0.4	7.25	1	0.0986328	0.90625	62	617	624	
50700	5	0	7.375	1	0.0130208	0.921875	62	617	624	
50701	5	-0.1	7.375	1	0.0338542	0.921875	62	617	624	
50702	5	-0.2	7.375	1	0.0546875	0.921875	62	617	624	
50703	5	-0.3	7.375	1	0.0755208	0.921875	62	617	624	
50704	5.125	0	7.375	1	0.0133464	0.921875	62	617	624	
50705	5.125	-0.1	7.375	1	0.0341797	0.921875	62	617	624	
50706	5.125	-0.2	7.375	1	0.055013	0.921875	62	617	624	
50707	5.125	-0.3	7.375	1	0.0758464	0.921875	62	617	624	
50708	5.25	0	7.375	1	0.0136719	0.921875	62	617	624	
50709	5.25	-0.1	7.375	1	0.0345052	0.921875	62	617	624	
50710	5.25	-0.2	7.375	1	0.0553385	0.921875	62	617	624	
50711	5.25	-0.3	7.375	1	0.0761719	0.921875	62	617	624	
50712	5.375	0	7.375	1	0.0139974	0.921875	62	617	624	
50713	5.375	-0.1	7.375	1	0.0348307	0.921875	62	617	624	
50714	5.375	-0.2	7.375	1	0.0556641	0.921875	62	617	624	
50715	5.375	-0.3	7.375	1	0.0764974	0.921875	62	617	624	
50716	5.5	0	7.375	1	0.0143229	0.921875	62	617	624	
50717	5.5	-0.1	7.375	1	0.0351562	0.921875	62	617	624	
50718	5.5	-0.2	7.375	1	0.0559896	0.921875	62	617	624	
50719	5.5	-0.3	7.375	1	0.0768229	0.921875	62	617	624	
50720	5.625	0	7.375	1	0.0146484	0.921875	62	617	624	
50721	5.625	-0.1	7.375	1	0.0354818	0.921875	62	617	624	
50722	5.625	-0.2	7.375	1	0.0563151	0.921875	62	617	624	
50723	5.625	-0.3	7.375	1	0.0771484	0.921875	62	617	624	
50724	5.75	0	7.375	1	0.014974	0.921875	62	617	624	
50725	5.75	-0.1	7.375	1	0.0358073	0.921875	62	617	624	
50726	5.75	-0.2	7.375	1	0.0566406	0.921875	62	617	624	
50727	5.75	-0.3	7.375	1	0.077474	0.921875	62	617	624	
50728	5.875	0	7.375	1	0.0152995	0.921875	62	617	624	
50729	5.875	-0.1	7.375	1	0.0361328	0.921875	62	617	624	
50730	5.875	-0.2	7.375	1	0.0569661	0.921875	62	617	624	
50731	5.875	-0.3	7.375	1	0.0777995	0.921875	62	617	624	
50732	5	0	7.5	1	0.0130208	0.9375	62	617	624	
50733	5	-0.1	7.5	1	0.0338542	0.9375	62	617	624	
50734	5	-0.2	7.5	1	0.0546875	0.9375	62	617	624	
50735	5.125	0	7.5	1	0.0133464	0.9375	62	617	624	
50736	5.125	-0.1	7.5	1	0.0341797	0.9375	62	617	624	
50737	5.125	-0.2	7.5	1	0.055013	0.9375	62	617	624	
50738	5.25	0	7.5	1	0.0136719	0.9375	62	617	624	
50739	5.25	-0.1	7.5	1	0.0345052	0.9375	62	617	624	
50740	5.25	-0.2	7.5	1	0.0553385	0.9375	62	617	624	
50741	5.375	0	7.5	1	0.0139974	0.9375	62	617	624	
50742	5.375	-0.1	7.5	1	0.0348307	0.9375	62	617	624	
50743	5.375	-0.2	7.5	1	0.0556641	0.9375	62	617	624	
50744	5.5	0	7.5	1	0.0143229	0.9375	62	617	624	
50745	5.5	-0.1	7.5	1	0.0351562	0.9375	62	617	624	
50746	5.5	-0.2	7.5	1	0.0559896	0.9375	62	617	624	
50747	5.625	0	7.5	1	0.0146484	0.9375	62	617	624	
50748	5.625	-0.1	7.5	1	0.0354818	0.9375	62	617	624	
50749	5.625	-0.2	7.5	1	0.0563151	0.9375	62	617	624	
50750	5.75	0	7.5	1	0.014974	0.9375	62	617	624	
50751	5.75	-0.1	7.5	1	0.0358073	0.9375	62	617	624	
50752	5.75	-0.2	7.5	1	0.0566406	0.9375	62	617	624	
50753	5.875	0	7.5	1	0.0152995	0.9375	62	617	624	
50754	5.875	-0.1	7.5	1	0.0361328	0.9375	62	617	624	
50755	5.875	-0.2	7.5	1	0.0569661	0.9375	62	617	624	
50756	5	0	7.625	1	0.0130208	0.953125	62	617	624	
50757	5	-0.1	7.625	1	0.0338542	0.953125	62	617	624	
50758	5.125	0	7.625	1	0.0133464	0.953125	62	617	624	
50759	5.125	-0.1	7.625	1	0.0341797	0.953125	62	617	624	
50760	5.25	0	7.625	1	0.0136719	0.953125	62	617	624	
50761	5.25	-0.1	7.625	1	0.0345052	0.953125	62	617	624	
50762	5.375	0	7.625	1	0.0139974	0.953125	62	617	624	
50763	5.375	-0.1	7.625	1	0.0348307	0.953125	62	617	624	
50764	5.5	0	7.625	1	0.0143229	0.953125	62	617	624	
50765	5.5	-0.1	7.625	1	0.0351562	0.953125	62	617	624	
50766	5.625	0	7.625	1	0.0146484	0.953125	62	617	624	
50767	5.625	-0.1	7.625	1	0.0354818	0.953125	62	617	624	
50768	5.75	0	7.625	1	0.014974	0.953125	62	617	624	
50769	5.75	-0.1	7.625	1	0.0358073	0.953125	62	617	624	
50770	5.875	0	7.625	1	0.0152995	0.953125	62	617	624	
50771	5.875	-0.1	7.625	1	0.0361328	0.953125	62	617	624	
50772	5	0	7.75	1	0.0130208	0.96875	62	617	624	
50773	5	-0.1	7.75	1	0.0338542	0.96875	62	617	624	
50774	5.125	0	7.75	1	0.0133464	0.96875	62	617	624	
50775	5.125	-0.1	7.75	1	0.0341797	0.96875	62	617	624	
50776	5.25	0	7.75	1	0.0136719	0.96875	62	617	624	
50777	5.25	-0.1	7.75	1	0.0345052	0.96875	62	617	624	
50778	5.375	0	7.75	1	0.0139974	0.96875	62	617	624	
50779	5.375	-0.1	7.75	1	0.0348307	0.96875	62	617	624	
50780	5.5	0	7.75	1	0.0143229	0.96875	62	617	624	
50781	5.5	-0.1	7.75	1	0.0351562	0.96875	62	617	624	
50782	5.625	0	7.75	1	0.0146484	0.96875	62	617	624	
50783	5.625	-0.1	7.75	1	0.0354818	0.96875	62	617	624	
50784	5.75	0	7.75	1	0.014974	0.96875	62	617	624	
50785	5.75	-0.1	7.75	1	0.0358073	0.96875	62	617	624	
50786	5.875	0	7.75	1	0.0152995	0.96875	62	617	624	
50787	5.875	-0.1	7.75	1	0.0361328	0.96875	62	617	624	
50788	5	0	7.875	1	0.0130208	0.984375	62	617	624	
50789	5	-0.1	7.875	1	0.0338542	0.984375	62	617	624	
50790	5.125	0	7.875	1	0.0133464	0.984375	62	617	624	
50791	5.125	-0.1	7.875	1	0.0341797	0.984375	62	617	624	
50792	5.25	0	7.875	1	0.0136719	0.984375	62	617	624	
50793	5.25	-0.1	7.875	1	0.0345052	0.984375	62	617	624	
50794	5.375	0	7.875	1	0.0139974	0.984375	62	617	624	
50795	5.375	-0.1	7.875	1	0.0348307	0.984375	62	617	624	
50796	5.5	0	7.875	1	0.0143229	0.984375	62	617	624	
50797	5.5	-0.1	7.875	1	0.0351562	0.984375	62	617	624	
50798	5.625	0	7.875	1	0.0146484	0.984375	62	617	624	
50799	5.625	-0.1	7.875	1	0.0354818	0.984375	62	617	624	
50800	5.75	0	7.875	1	0.014974	0.984375	62	617	624	
50801	5.75	-0.1	7.875	1	0.0358073	0.984375	62	617	624	
50802	5.875	0	7.875	1	0.0152995	0.984375	62	617	624	
50803	5.875	-0.1	7.875	1	0.0361328	0.984375	62	617	624	
50804	6	0	7	1	0.015625	0.875	63	625	632	
50805	6	-0.1	7	1	0.0364583	0.875	63	625	632	
50806	6	-0.2	7	1	0.0572917	0.875	63	625	632	
50807	6	-0.3	7	1	0.078125	0.875	63	625	632	
50808	6	-0.4	7	1	0.0989583	0.875	63	625	632	
50809	6	-0.5	7	1	0.119792	0.875	63	625	632	
50810	6	-0.6	7	1	0.140625	0.875	63	625	632	
50811	6	-0.7	7	1	0.161458	0.875	63	625	632	
50812	6.125	0	7	1	0.0159505	0.875	63	625	632	
50813	6.125	-0.1	7	1	0.0367839	0.875	63	625	632	
50814	6.125	-0.2	7	1	0.0576172	0.875	63	625	632	
50815	6.125	-0.3	7	1	0.0784505	0.875	63	625	632	
50816	6.125	-0.4	7	1	0.0992839	0.875	63	625	632	
50817	6.125	-0.5	7	1	0.120117	0.875	63	625	632	
50818	6.125	-0.6	7	1	0.140951	0.875	63	625	632	
50819	6.125	-0.7	7	1	0.161784	0.875	63	625	632	
50820	6.25	0	7	1	0.016276	0.875	63	625	632	
50821	6.25	-0.1	7	1	0.0371094	0.875	63	625	632	
50822	6.25	-0.2	7	1	0.0579427	0.875	63	625	632	
50823	6.25	-0.3	7	1	0.078776	0.875	63	625	632	
50824	6.25	-0.4	7	1	0.0996094	0.875	63	625	632	
50825	6.25	-0.5	7	1	0.120443	0.875	63	625	632	
50826	6.25	-0.6	7	1	0.141276	0.875	63	625	632	
50827	6.25	-0.7	7	1	0.162109	0.875	63	625	632	
50828	6.375	0	7	1	0.0166016	0.875	63	625	632	
50829	6.375	-0.1	7	1	0.0374349	0.875	63	625	632	
50830	6.375	-0.2	7	1	0.0582682	0.875	63	625	632	
50831	6.375	-0.3	7	1	0.0791016	0.875	63	625	632	
50832	6.375	-0.4	7	1	0.0999349	0.875	63	625	632	
50833	6.375	-0.5	7	1	0.120768	0.875	63	625	632	
50834	6.375	-0.6	7	1	0.141602	0.875	63	625	632	
50835	6.375	-0.7	7	1	0.162435	0.875	63	625	632	
50836	6.5	0	7	1	0.0169271	0.875	63	625	632	
50837	6.5	-0.1	7	1	0.0377604	0.875	63	625	632	
50838	6.5	-0.2	7	1	0.0585938	0.875	63	625	632	
50839	6.5	-0.3	7	1	0.0794271	0.875	63	625	632	
50840	6.5	-0.4	7	1	0.10026	0.875	63	625	632	
50841	6.5	-0.5	7	1	0.121094	0.875	63	625	632	
50842	6.5	-0.6	7	1	0.141927	0.875	63	625	632	
50843	6.5	-0.7	7	1	0.16276	0.875	63	625	632	
50844	6.625	0	7	1	0.0172526	0.875	63	625	632	
50845	6.625	-0.1	7	1	0.0380859	0.875	63	625	632	
50846	6.625	-0.2	7	1	0.0589193	0.875	63	625	632	
50847	6.625	-0.3	7	1	0.0797526	0.875	63	625	632	
50848	6.625	-0.4	7	1	0.100586	0.875	63	625	632	
50849	6.625	-0.5	7	1	0.121419	0.875	63	625	632	
50850	6.625	-0.6	7	1	0.142253	0.875	63	625	632	
50851	6.625	-0.7	7	1	0.163086	0.875	63	625	632	
50852	6.75	0	7	1	0.0175781	0.875	63	625	632	
50853	6.75	-0.1	7	1	0.0384115	0.875	63	625	632	
50854	6.75	-0.2	7	1	0.0592448	0.875	63	625	632	
50855	6.75	-0.3	7	1	0.0800781	0.875	63	625	632	
50856	6.75	-0.4	7	1	0.100911	0.875	63	625	632	
50857	6.75	-0.5	7	1	0.121745	0.875	63	625	632	
50858	6.75	-0.6	7	1	0.142578	0.875	63	625	632	
50859	6.75	-0.7	7	1	0.163411	0.875	63	625	632	
50860	6.875	0	7	1	0.0179036	0.875	63	625	632	
50861	6.875	-0.1	7	1	0.038737	0.875	63	625	632	
50862	6.875	-0.2	7	1	0.0595703	0.875	63	625	632	
50863	6.875	-0.3	7	1	0.0804036	0.875	63	625	632	
50864	6.875	-0.4	7	1	0.101237	0.875	63	625	632	
50865	6.875	-0.5	7	1	0.12207	0.875	63	625	632	
50866	6.875	-0.6	7	1	0.142904	0.875	63	625	632	
50867	6.875	-0.7	7	1	0.163737	0.875	63	625	632	
50868	6	0	7.125	1	0.015625	0.890625	63	625	632	
50869	6	-0.1	7.125	1	0.0364583	0.890625	63	625	632	
50870	6	-0.2	7.125	1	0.0572917	0.890625	63	625	632	
50871	6	-0.3	7.125	1	0.078125	0.890625	63	625	632	
50872	6	-0.4	7.125	1	0.0989583	0.890625	63	625	632	
50873	6	-0.5	7.125	1	0.119792	0.890625	63	625	632	
50874	6.125	0	7.125	1	0.0159505	0.890625	63	625	632	
50875	6.125	-0.1	7.125	1	0.0367839	0.890625	63	625	632	
50876	6.125	-0.2	7.125	1	0.0576172	0.890625	63	625	632	
50877	6.125	-0.3	7.125	1	0.0784505	0.890625	63	625	632	
50878	6.125	-0.4	7.125	1	0.0992839	0.890625	63	625	632	
50879	6.125	-0.5	7.125	1	0.120117	0.890625	63	625	632	
50880	6.25	0	7.125	1	0.016276	0.890625	63	625	632	
50881	6.25	-0.1	7.125	1	0.0371094	0.890625	63	625	632	
50882	6.25	-0.2	7.125	1	0.0579427	0.890625	63	625	632	
50883	6.25	-0.3	7.125	1	0.078776	0.890625	63	625	632	
50884	6.25	-0.4	7.125	1	0.0996094	0.890625	63	625	632	
50885	6.25	-0.5	7.125	1	0.120443	0.890625	63	625	632	
50886	6.375	0	7.125	1	0.0166016	0.890625	63	625	632	
50887	6.375	-0.1	7.125	1	0.0374349	0.890625	63	625	632	
50888	6.375	-0.2	7.125	1	0.0582682	0.890625	63	625	632	
50889	6.375	-0.3	7.125	1	0.0791016	0.890625	63	625	632	
50890	6.375	-0.4	7.125	1	0.0999349	0.890625	63	625	632	
50891	6.375	-0.5	7.125	1	0.120768	0.890625	63	625	632	
50892	6.5	0	7.125	1	0.0169271	0.890625	63	625	632	
50893	6.5	-0.1	7.125	1	0.0377604	0.890625	63	625	632	
50894	6.5	-0.2	7.125	1	0.0585938	0.890625	63	625	632	
50895	6.5	-0.3	7.125	1	0.0794271	0.890625	63	625	632	
50896	6.5	-0.4	7.125	1	0.10026	0.890625	63	625	632	
50897	6.5	-0.5	7.125	1	0.121094	0.890625	63	625	632	
50898	6.625	0	7.125	1	0.0172526	0.890625	63	625	632	
50899	6.625	-0.1	7.125	1	0.0380859	0.890625	63	625	632	
50900	6.625	-0.2	7.125	1	0.0589193	0.890625	63	625	632	
50901	6.625	-0.3	7.125	1	0.0797526	0.890625	63	625	632	
50902	6.625	-0.4	7.125	1	0.100586	0.890625	63	625	632	
50903	6.625	-0.5	7.125	1	0.121419	0.890625	63	625	632	
50904	6.75	0	7.125	1	0.0175781	0.890625	63	625	632	
50905	6.75	-0.1	7.125	1	0.0384115	0.890625	63	625	632	
50906	6.75	-0.2	7.125	1	0.0592448	0.890625	63	625	632	
50907	6.75	-0.3	7.125	1	0.0800781	0.890625	63	625	632	
50908	6.75	-0.4	7.125	1	0.100911	0.890625	63	625	632	
50909	6.75	-0.5	7.125	1	0.121745	0.890625	63	625	632	
50910	6.875	0	7.125	1	0.0179036	0.890625	63	625	632	
50911	6.875	-0.1	7.125	1	0.038737	0.890625	63	625	632	
50912	6.875	-0.2	7.125	1	0.0595703	0.890625	63	625	632	
50913	6.875	-0.3	7.125	1	0.0804036	0.890625	63	625	632	
50914	6.875	-0.4	7.125	1	0.101237	0.890625	63	625	632	
50915	6.875	-0.5	7.125	1	0.12207	0.890625	63	625	632	
50916	6	0	7.25	1	0.015625	0.90625	63	625	632	
50917	6	-0.1	7.25	1	0.0364583	0.90625	63	625	632	
50918	6	-0.2	7.25	1	0.0572917	0.90625	63	625	632	
50919	6	-0.3	7.25	1	0.078125	0.90625	63	625	632	
50920	6	-0.4	7.25	1	0.0989583	0.90625	63	625	632	
50921	6.125	0	7.25	1	0.0159505	0.90625	63	625	632	
50922	6.125	-0.1	7.25	1	0.0367839	0.90625	63	625	632	
50923	6.125	-0.2	7.25	1	0.0576172	0.90625	63	625	632	
50924	6.125	-0.3	7.25	1	0.0784505	0.90625	63	625	632	
50925	6.125	-0.4	7.25	1	0.0992839	0.90625	63	625	632	
50926	6.25	0	7.25	1	0.016276	0.90625	63	625	632	
50927	6.25	-0.1	7.25	1	0.0371094	0.90625	63	625	632	
50928	6.25	-0.2	7.25	1	0.0579427	0.90625	63	625	632	
50929	6.25	-0.3	7.25	1	0.078776	0.90625	63	625	632	
50930	6.25	-0.4	7.25	1	0.0996094	0.90625	63	625	632	
50931	6.375	0	7.25	1	0.0166016	0.90625	63	625	632	
50932	6.375	-0.1	7.25	1	0.0374349	0.90625	63	625	632	
50933	6.375	-0.2	7.25	1	0.0582682	0.90625	63	625	632	
50934	6.375	-0.3	7.25	1	0.0791016	0.90625	63	625	632	
50935	6.375	-0.4	7.25	1	0.0999349	0.90625	63	625	632	
50936	6.5	0	7.25	1	0.0169271	0.90625	63	625	632	
50937	6.5	-0.1	7.25	1	0.0377604	0.90625	63	625	632	
50938	6.5	-0.2	7.25	1	0.0585938	0.90625	63	625	632	
50939	6.5	-0.3	7.25	1	0.0794271	0.90625	63	625	632	
50940	6.5	-0.4	7.25	1	0.10026	0.90625	63	625	632	
50941	6.625	0	7.25	1	0.0172526	0.90625	63	625	632	
50942	6.625	-0.1	7.25	1	0.0380859	0.90625	63	625	632	
50943	6.625	-0.2	7.25	1	0.0589193	0.90625	63	625	632	
50944	6.625	-0.3	7.25	1	0.0797526	0.90625	63	625	632	
50945	6.625	-0.4	7.25	1	0.100586	0.90625	63	625	632	
50946	6.75	0	7.25	1	0.0175781	0.90625	63	625	632	
50947	6.75	-0.1	7.25	1	0.0384115	0.90625	63	625	632	
50948	6.75	-0.2	7.25	1	0.0592448	0.90625	63	625	632	
50949	6.75	-0.3	7.25	1	0.0800781	0.90625	63	625	632	
50950	6.75	-0.4	7.25	1	0.100911	0.90625	63	625	632	
50951	6.875	0	7.25	1	0.0179036	0.90625	63	625	632	
50952	6.875	-0.1	7.25	1	0.038737	0.90625	63	625	632	
50953	6.875	-0.2	7.25	1	0.0595703	0.90625	63	625	632	
50954	6.875	-0.3	7.25	1	0.0804036	0.90625	63	625	632	
50955	6.875	-0.4	7.25	1	0.101237	0.90625	63	625	632	
50956	6	0	7.375	1	0.015625	0.921875	63	625	632	
50957	6	-0.1	7.375	1	0.0364583	0.921875	63	625	632	
50958	6	-0.2	7.375	1	0.0572917	0.921875	63	625	632	
50959	6	-0.3	7.375	1	0.078125	0.921875	63	625	632	
50960	6.125	0	7.375	1	0.0159505	0.921875	63	625	632	
50961	6.125	-0.1	7.375	1	0.0367839	0.921875	63	625	632	
50962	6.125	-0.2	7.375	1	0.0576172	0.921875	63	625	632	
50963	6.125	-0.3	7.375	1	0.0784505	0.921875	63	625	632	
50964	6.25	0	7.375	1	0.016276	0.921875	63	625	632	
50965	6.25	-0.1	7.375	1	0.0371094	0.921875	63	625	632	
50966	6.25	-0.2	7.375	1	0.0579427	0.921875	63	625	632	
50967	6.25	-0.3	7.375	1	0.078776	0.921875	63	625	632	
50968	6.375	0	7.375	1	0.0166016	0.921875	63	625	632	
50969	6.375	-0.1	7.375	1	0.0374349	0.921875	63	625	632	
50970	6.375	-0.2	7.375	1	0.0582682	0.921875	63	625	632	
50971	6.375	-0.3	7.375	1	0.0791016	0.921875	63	625	632	
50972	6.5	0	7.375	1	0.0169271	0.921875	63	625	632	
50973	6.5	-0.1	7.375	1	0.0377604	0.921875	63	625	632	
50974	6.5	-0.2	7.375	1	0.0585938	0.921875	63	625	632	
50975	6.5	-0.3	7.375	1	0.0794271	0.921875	63	625	632	
50976	6.625	0	7.375	1	0.0172526	0.921875	63	625	632	
50977	6.625	-0.1	7.375	1	0.0380859	0.921875	63	625	632	
50978	6.625	-0.2	7.375	1	0.0589193	0.921875	63	625	632	
50979	6.625	-0.3	7.375	1	0.0797526	0.921875	63	625	632	
50980	6.75	0	7.375	1	0.0175781	0.921875	63	625	632	
50981	6.75	-0.1	7.375	1	0.0384115	0.921875	63	625	632	
50982	6.75	-0.2	7.375	1	0.0592448	0.921875	63	625	632	
50983	6.75	-0.3	7.375	1	0.0800781	0.921875	63	625	632	
50984	6.875	0	7.375	1	0.0179036	0.921875	63	625	632	
50985	6.875	-0.1	7.375	1	0.038737	0.921875	63	625	632	
50986	6.875	-0.2	7.375	1	0.0595703	0.921875	63	625	632	
50987	6.875	-0.3	7.375	1	0.0804036	0.921875	63	625	632	
50988	6	0	7.5	1	0.015625	0.9375	63	625	632	
50989	6	-0.1	7.5	1	0.0364583	0.9375	63	625	632	
50990	6	-0.2	7.5	1	0.0572917	0.9375	63	625	632	
50991	6.125	0	7.5	1	0.0159505	0.9375	63	625	632	
50992	6.125	-0.1	7.5	1	0.0367839	0.9375	63	625	632	
50993	6.125	-0.2	7.5	1	0.0576172	0.9375	63	625	632	
50994	6.25	0	7.5	1	0.016276	0.9375	63	625	632	
50995	6.25	-0.1	7.5	1	0.0371094	0.9375	63	625	632	
50996	6.25	-0.2	7.5	1	0.0579427	0.9375	63	625	632	
50997	6.375	0	7.5	1	0.0166016	0.9375	63	625	632	
50998	6.375	-0.1	7.5	1	0.0374349	0.9375	63	625	632	
50999	6.375	-0.2	7.5	1	0.0582682	0.9375	63	625	632	
51000	6.5	0	7.5	1	0.0169271	0.9375	63	625	632	
51001	6.5	-0.1	7.5	1	0.0377604	0.9375	63	625	632	
51002	6.5	-0.2	7.5	1	0.0585938	0.9375	63	625	632	
51003	6.625	0	7.5	1	0.0172526	0.9375	63	625	632	
51004	6.625	-0.1	7.5	1	0.0380859	0.9375	63	625	632	
51005	6.625	-0.2	7.5	1	0.0589193	0.9375	63	625	632	
51006	6.75	0	7.5	1	0.0175781	0.9375	63	625	632	
51007	6.75	-0.1	7.5	1	0.0384115	0.9375	63	625	632	
51008	6.75	-0.2	7.5	1	0.0592448	0.9375	63	625	632	
51009	6.875	0	7.5	1	0.0179036	0.9375	63	625	632	
51010	6.875	-0.1	7.5	1	0.038737	0.9375	63	625	632	
51011	6.875	-0.2	7.5	1	0.0595703	0.9375	63	625	632	
51012	6	0	7.625	1	0.015625	0.953125	63	625	632	
51013	6	-0.1	7.625	1	0.0364583	0.953125	63	625	632	
51014	6.125	0	7.625	1	0.0159505	0.953125	63	625	632	
51015	6.125	-0.1	7.625	1	0.0367839	0.953125	63	625	632	
51016	6.25	0	7.625	1	0.016276	0.953125	63	625	632	
51017	6.25	-0.1	7.625	1	0.0371094	0.953125	63	625	632	
51018	6.375	0	7.625	1	0.0166016	0.953125	63	625	632	
51019	6.375	-0.1	7.625	1	0.0374349	0.953125	63	625	632	
51020	6.5	0	7.625	1	0.0169271	0.953125	63	625	632	
51021	6.5	-0.1	7.625	1	0.0377604	0.953125	63	625	632	
51022	6.625	0	7.625	1	0.0172526	0.953125	63	625	632	
51023	6.625	-0.1	7.625	1	0.0380859	0.953125	63	625	632	
51024	6.75	0	7.625	1	0.0175781	0.953125	63	625	632	
51025	6.75	-0.1	7.625	1	0.0384115	0.953125	63	625	632	
51026	6.875	0	7.625	1	0.0179036	0.953125	63	625	632	
51027	6.875	-0.1	7.625	1	0.038737	0.953125	63	625	632	
51028	6	0	7.75	1	0.015625	0.96875	63	625	632	
51029	6	-0.1	7.75	1	0.0364583	0.96875	63	625	632	
51030	6.125	0	7.75	1	0.0159505	0.96875	63	625	632	
51031	6.125	-0.1	7.75	1	0.0367839	0.96875	63	625	632	
51032	6.25	0	7.75	1	0.016276	0.96875	63	625	632	
51033	6.25	-0.1	7.75	1	0.0371094	0.96875	63	625	632	
51034	6.375	0	7.75	1	0.0166016	0.96875	63	625	632	
51035	6.375	-0.1	7.75	1	0.0374349	0.96875	63	625	632	
51036	6.5	0	7.75	1	0.0169271	0.96875	63	625	632	
51037	6.5	-0.1	7.75	1	0.0377604	0.96875	63	625	632	
51038	6.625	0	7.75	1	0.0172526	0.96875	63	625	632	
51039	6.625	-0.1	7.75	1	0.0380859	0.96875	63	625	632	
51040	6.75	0	7.75	1	0.0175781	0.96875	63	625	632	
51041	6.75	-0.1	7.75	1	0.0384115	0.96875	63	625	632	
51042	6.875	0	7.75	1	0.0179036	0.96875	63	625	632	
51043	6.875	-0.1	7.75	1	0.038737	0.96875	63	625	632	
51044	6	0	7.875	1	0.015625	0.984375	63	625	632	
51045	6	-0.1	7.875	1	0.0364583	0.984375	63	625	632	
51046	6.125	0	7.875	1	0.0159505	0.984375	63	625	632	
51047	6.125	-0.1	7.875	1	0.0367839	0.984375	63	625	632	
51048	6.25	0	7.875	1	0.016276	0.984375	63	625	632	
51049	6.25	-0.1	7.875	1	0.0371094	0.984375	63	625	632	
51050	6.375	0	7.875	1	0.0166016	0.984375	63	625	632	
51051	6.375	-0.1	7.875	1	0.0374349	0.984375	63	625	632	
51052	6.5	0	7.875	1	0.0169271	0.984375	63	625	632	
51053	6.5	-0.1	7.875	1	0.0377604	0.984375	63	625	632	
51054	6.625	0	7.875	1	0.0172526	0.984375	63	625	632	
51055	6.625	-0.1	7.875	1	0.0380859	0.984375	63	625	632	
51056	6.75	0	7.875	1	0.0175781	0.984375	63	625	632	
51057	6.75	-0.1	7.875	1	0.0384115	0.984375	63	625	632	
51058	6.875	0	7.875	1	0.0179036	0.984375	63	625	632	
51059	6.875	-0.1	7.875	1	0.038737	0.984375	63	625	632	
51060	7	0	7	1	0.0182292	0.875	64	633	640	
51061	7	-0.1	7	1	0.0390625	0.875	64	633	640	
51062	7	-0.2	7	1	0.0598958	0.875	64	633	640	
51063	7	-0.3	7	1	0.0807292	0.875	64	633	640	
51064	7	-0.4	7	1	0.101562	0.875	64	633	640	
51065	7	-0.5	7	1	0.122396	0.875	64	633	640	
51066	7	-0.6	7	1	0.143229	0.875	64	633	640	
51067	7	-0.7	7	1	0.164062	0.875	64	633	640	
51068	7.125	0	7	1	0.0185547	0.875	64	633	640	
51069	7.125	-0.1	7	1	0.039388	0.875	64	633	640	
51070	7.125	-0.2	7	1	0.0602214	0.875	64	633	640	
51071	7.125	-0.3	7	1	0.0810547	0.875	64	633	640	
51072	7.125	-0.4	7	1	0.101888	0.875	64	633	640	
51073	7.125	-0.5	7	1	0.122721	0.875	64	633	640	
51074	7.25	0	7	1	0.0188802	0.875	64	633	640	
51075	7.25	-0.1	7	1	0.0397135	0.875	64	633	640	
51076	7.25	-0.2	7	1	0.0605469	0.875	64	633	640	
51077	7.25	-0.3	7	1	0.0813802	0.875	64	633	640	
51078	7.25	-0.4	7	1	0.102214	0.875	64	633	640	
51079	7.375	0	7	1	0.0192057	0.875	64	633	640	
51080	7.375	-0.1	7	1	0.0400391	0.875	64	633	640	
51081	7.375	-0.2	7	1	0.0608724	0.875	64	633	640	
51082	7.375	-0.3	7	1	0.0817057	0.875	64	633	640	
51083	7.5	0	7	1	0.0195312	0.875	64	633	640	
51084	7.5	-0.1	7	1	0.0403646	0.875	64	633	640	
51085	7.5	-0.2	7	1	0.0611979	0.875	64	633	640	
51086	7.625	0	7	1	0.0198568	0.875	64	633	640	
51087	7.625	-0.1	7	1	0.0406901	0.875	64	633	640	
51088	7.75	0	7	1	0.0201823	0.875	64	633	640	
51089	7.75	-0.1	7	1	0.0410156	0.875	64	633	640	
51090	7.875	0	7	1	0.0205078	0.875	64	633	640	
51091	7.875	-0.1	7	1	0.0413411	0.875	64	633	640	
51092	7	0	7.125	1	0.0182292	0.890625	64	633	640	
51093	7	-0.1	7.125	1	0.0390625	0.890625	64	633	640	
51094	7	-0.2	7.125	1	0.0598958	0.890625	64	633	640	
51095	7	-0.3	7.125	1	0.0807292	0.890625	64	633	640	
51096	7	-0.4	7.125	1	0.101562	0.890625	64	633	640	
